OrderID,CustomerID,OrderDate,ShipDate,TotalAmount,PaymentMethod
511400,448059,2021-01-06,2022-10-07,1453.32,PayPal
957689,207108,2023-01-28,2024-08-31,990.89,PayPal
390285,480015,2020-03-03,2022-06-25,1942.83,Wire Transfer
859881,150315,2023-12-30,2024-08-24,1796.93,PayPal
657162,790132,2021-09-14,2023-03-29,355.18,Credit Card
858067,199670,2023-03-24,2023-05-11,1955.87,PayPal
150624,619913,2023-04-14,2024-02-08,1298.12,Credit Card
459313,370602,2021-03-17,2021-05-25,1066.43,Wire Transfer
209296,972073,2019-10-19,2022-01-25,1644.1,PayPal
380070,843091,2022-10-25,2023-09-02,1665.42,Credit Card
194962,212820,2022-11-09,2024-02-12,446.41,PayPal
792856,485780,2024-06-18,2024-08-20,1926.15,Wire Transfer
473954,598344,2022-08-10,2023-12-30,713.24,Wire Transfer
810913,278254,2022-02-09,2022-09-05,1277.56,PayPal
466385,499679,2021-11-19,2022-11-19,1408.14,Credit Card
793867,750321,2023-07-25,2024-07-20,1587.88,PayPal
960971,682876,2023-06-29,2024-08-04,991.13,Wire Transfer
976392,466792,2023-03-18,2024-04-10,1042.36,Credit Card
975403,442130,2021-07-06,2023-03-12,196.7,PayPal
959005,102356,2021-07-01,2024-04-04,1181.53,Credit Card
820924,749572,2023-07-21,2024-01-10,512.59,Credit Card
212285,298997,2022-04-20,2023-12-14,809.42,Credit Card
699605,118293,2022-01-20,2024-04-11,368.27,Wire Transfer
817052,480909,2022-10-21,2024-06-05,1573.58,Wire Transfer
763289,641356,2020-11-21,2021-10-22,1116.39,Credit Card
450366,516339,2019-09-21,2024-05-16,1406.99,Wire Transfer
813137,126489,2020-02-15,2024-05-07,71.84,PayPal
123786,762924,2024-04-11,2024-07-31,969.14,Wire Transfer
963531,854030,2022-02-19,2024-09-04,1662.52,Wire Transfer
206759,867537,2020-06-08,2024-01-11,595.56,Wire Transfer
390707,132751,2019-09-11,2022-02-01,1825.12,Wire Transfer
663475,334416,2024-03-20,2024-06-10,1455.1,PayPal
391197,789571,2020-11-01,2021-05-25,508.96,Credit Card
704331,527851,2022-12-06,2023-08-26,529.94,Wire Transfer
658842,804126,2019-12-30,2023-12-20,884.76,PayPal
729912,970148,2022-08-09,2023-08-11,1250.21,Credit Card
314508,407590,2024-07-10,2024-07-10,1030.35,Credit Card
455555,678746,2023-11-16,2024-04-06,475.29,Credit Card
177977,413963,2024-05-24,2024-08-27,1599.58,Credit Card
664038,678238,2021-06-11,2021-12-07,1936.29,PayPal
998054,968014,2020-01-24,2023-04-07,1420.67,PayPal
867764,398911,2021-10-20,2023-05-02,1623.44,PayPal
964244,733192,2020-08-14,2021-12-18,242.39,Credit Card
167998,952560,2019-12-20,2021-02-27,752.48,PayPal
751363,236264,2019-09-17,2019-10-22,1718.28,PayPal
866405,604911,2020-07-07,2024-08-04,1732.54,Wire Transfer
276534,960028,2023-07-09,2023-07-15,1884.78,Wire Transfer
446715,874697,2022-04-12,2023-07-19,1763.24,Wire Transfer
610957,300161,2020-12-06,2022-02-13,289.44,Wire Transfer
288313,451662,2020-09-11,2021-11-28,1213.2,Credit Card
644854,525280,2020-04-19,2023-07-30,1932.45,Credit Card
738641,743157,2019-12-11,2023-04-26,1296.35,Credit Card
158411,729515,2022-10-07,2024-07-01,168.15,Credit Card
357434,918428,2022-05-16,2022-07-16,911.15,PayPal
411419,869369,2023-01-03,2023-11-17,1617.02,PayPal
266969,174602,2020-06-08,2021-09-08,1494.27,Credit Card
589369,272386,2023-03-26,2024-08-22,404.28,Wire Transfer
466473,247003,2020-06-27,2020-07-15,1049.36,PayPal
730600,708882,2022-07-02,2023-01-13,1419.3,Credit Card
845531,605152,2020-11-22,2021-08-12,1012.89,Wire Transfer
101298,695441,2023-05-07,2023-07-01,1336.6,Wire Transfer
162832,922755,2022-10-25,2024-07-21,426.49,Wire Transfer
408293,459628,2020-12-10,2023-05-23,1390.81,Credit Card
872199,523801,2021-05-08,2023-04-18,388.24,Credit Card
557877,748148,2023-07-10,2023-10-02,307.45,PayPal
666332,280582,2023-08-20,2023-09-09,1997.63,PayPal
582221,185929,2023-01-27,2023-06-03,1662.34,Credit Card
228870,632966,2020-12-30,2024-04-20,1712.81,PayPal
159141,623149,2023-02-21,2023-07-30,1541.11,Credit Card
194149,924895,2023-11-24,2024-04-10,1622.24,PayPal
973501,695507,2022-05-29,2023-04-29,1516.08,Wire Transfer
500838,598246,2023-05-17,2023-06-11,1744.63,Wire Transfer
286267,808055,2023-10-29,2024-08-15,1488.01,Credit Card
664382,828537,2023-01-18,2024-03-17,1968.18,Credit Card
903235,962595,2021-12-13,2022-03-18,1776.51,PayPal
191017,794614,2022-01-07,2023-06-14,291.22,Wire Transfer
581283,577419,2019-09-13,2022-04-25,1940.56,PayPal
391979,540876,2021-02-05,2023-01-08,694.06,PayPal
181447,529228,2022-02-15,2022-08-15,1384.12,PayPal
904494,959665,2023-04-04,2024-08-15,1121.47,Credit Card
119279,739510,2024-03-09,2024-05-10,1865.29,Wire Transfer
504336,370521,2022-10-25,2023-06-08,1249.84,PayPal
266284,404682,2022-07-20,2023-06-19,217.36,Wire Transfer
484567,808751,2020-03-25,2022-01-15,1109.89,PayPal
705210,208425,2022-08-12,2024-08-29,371.32,Wire Transfer
829762,764311,2021-06-26,2024-06-16,376.79,PayPal
465883,971061,2019-09-22,2024-07-28,472.78,Credit Card
405400,210677,2021-04-23,2021-10-17,48.22,PayPal
904109,373199,2020-03-16,2021-09-07,1098.88,PayPal
983207,659553,2022-02-13,2022-09-09,1242.25,Credit Card
761359,583834,2020-06-09,2021-02-03,1466.87,Credit Card
358193,327412,2021-04-25,2024-07-07,1976.52,Wire Transfer
515770,157694,2023-08-13,2024-03-21,1008.49,Credit Card
223463,425053,2019-11-30,2020-02-13,1205.83,PayPal
442615,673161,2019-09-06,2024-05-27,1944.03,Wire Transfer
688960,460959,2020-01-15,2022-09-18,160.89,Credit Card
554666,603021,2023-11-27,2024-01-28,34.16,Credit Card
828925,136575,2020-07-17,2021-04-08,1503.81,Credit Card
868176,598902,2024-02-20,2024-04-08,1649.95,PayPal
693136,948590,2021-10-27,2022-06-26,1977.85,PayPal
108242,183932,2022-06-13,2023-07-20,244.98,Credit Card
383169,748241,2024-03-25,2024-05-14,1868.24,Wire Transfer
331741,747086,2022-01-24,2023-04-13,843.25,PayPal
619920,100643,2023-08-20,2024-07-07,1085.11,Credit Card
677586,971523,2019-11-04,2021-07-31,552.86,Credit Card
824588,239891,2022-05-22,2024-01-03,301.66,Wire Transfer
413768,351574,2021-06-09,2022-09-08,1727.93,Wire Transfer
263788,279538,2021-05-25,2023-08-06,1008.22,PayPal
610220,489190,2020-06-17,2022-05-30,1480.85,Wire Transfer
420925,524862,2020-05-28,2021-03-11,550.98,Credit Card
866884,963732,2020-04-10,2023-07-05,369.88,PayPal
953933,416975,2024-08-03,2024-08-30,70.89,Wire Transfer
238706,982129,2024-06-14,2024-08-12,1178.41,Credit Card
977683,486628,2022-12-22,2023-01-28,152.41,PayPal
771824,705212,2021-12-18,2022-02-15,1814.47,PayPal
976979,206161,2023-11-04,2024-05-02,1818.11,Wire Transfer
849807,891603,2024-01-25,2024-09-11,609.42,Credit Card
229505,178091,2020-07-15,2023-11-28,181.36,PayPal
985271,108320,2020-08-28,2021-09-27,413.61,Credit Card
535753,208820,2021-01-18,2024-05-19,1065.28,PayPal
341462,569456,2022-08-03,2022-12-25,1703.89,Wire Transfer
783476,236561,2020-04-18,2023-10-31,1038.71,Wire Transfer
641559,342336,2023-07-25,2024-03-23,857.86,Wire Transfer
558100,789203,2021-01-29,2021-08-08,183.19,Credit Card
555391,472738,2023-06-14,2023-10-22,972.67,Credit Card
960562,970005,2022-09-05,2023-06-26,1285.04,Wire Transfer
926912,783566,2022-04-07,2024-07-22,257.63,Credit Card
250639,184668,2019-12-29,2023-08-05,1310.04,PayPal
838846,284476,2021-11-11,2023-10-05,862.85,Wire Transfer
169651,294590,2023-05-05,2024-03-05,201.14,Wire Transfer
421419,369474,2022-11-14,2023-04-11,1103.83,Credit Card
663541,334299,2024-07-23,2024-08-27,1287.26,Wire Transfer
567157,715670,2020-10-15,2024-01-01,765.1,PayPal
494935,249958,2022-10-02,2023-09-28,1314.22,Wire Transfer
693225,969615,2020-08-20,2021-07-05,882.03,PayPal
537261,122446,2024-03-09,2024-08-10,1058.54,PayPal
798270,397896,2023-10-30,2024-03-09,1418.23,Wire Transfer
364985,291353,2020-09-16,2020-09-19,990.42,PayPal
229932,613730,2020-06-22,2023-08-14,534.67,PayPal
776581,249443,2020-07-12,2024-03-21,1303.45,PayPal
929806,569347,2022-10-12,2024-06-24,889.27,Wire Transfer
907676,728831,2022-10-26,2023-03-11,497.74,Wire Transfer
813056,779183,2022-10-15,2024-04-20,680.94,PayPal
890509,568860,2020-08-25,2022-03-01,1767.97,Wire Transfer
491192,774505,2021-11-04,2024-01-04,1603.58,Wire Transfer
718615,408109,2021-07-26,2023-08-04,751.74,Wire Transfer
115290,449681,2019-08-15,2022-02-18,795.96,PayPal
819535,862902,2023-08-10,2024-05-13,1242.9,PayPal
910286,475559,2020-05-10,2024-03-04,1518.54,Wire Transfer
990688,633371,2022-03-23,2023-04-02,277.22,Credit Card
718703,130687,2024-07-30,2024-08-10,313.52,PayPal
374339,352864,2019-10-06,2023-07-20,1886.71,Credit Card
277729,900027,2021-11-07,2023-04-26,226.8,PayPal
193523,118233,2022-02-02,2024-01-05,196.2,Wire Transfer
883955,850317,2022-04-03,2023-12-10,519.87,Wire Transfer
288581,885488,2022-04-02,2023-05-14,91.06,Wire Transfer
947564,521904,2021-05-04,2021-05-21,1902.44,PayPal
517743,441675,2023-11-27,2023-12-10,720.18,PayPal
693968,105852,2023-05-05,2024-04-20,1078.4,PayPal
202209,624653,2021-11-25,2023-06-08,1702.37,Wire Transfer
441843,679111,2020-07-09,2021-11-18,111.1,PayPal
390208,395301,2024-05-20,2024-06-01,825.47,PayPal
237674,782525,2020-05-01,2024-08-01,867.14,Credit Card
752534,382103,2020-04-18,2020-10-08,681.0,PayPal
341903,605150,2020-08-20,2021-02-22,193.75,Wire Transfer
526874,774102,2021-07-05,2024-01-11,845.13,Credit Card
493777,672613,2023-11-10,2024-03-23,1947.31,Wire Transfer
310297,970364,2020-02-22,2022-11-18,1672.63,Wire Transfer
899855,402012,2020-06-28,2024-05-02,453.94,PayPal
628362,897549,2023-09-27,2024-08-12,1571.09,Wire Transfer
803745,911887,2020-03-11,2021-10-25,1093.37,Credit Card
483696,439065,2023-07-20,2024-07-08,1335.41,PayPal
249814,593834,2024-04-28,2024-07-16,1824.55,Wire Transfer
651988,778435,2024-04-29,2024-08-13,1263.35,Wire Transfer
858465,687927,2019-12-30,2020-02-17,742.6,Wire Transfer
147025,134659,2021-04-01,2022-09-04,1879.05,Credit Card
680028,958459,2020-01-06,2024-03-28,1523.91,PayPal
512726,346534,2023-07-04,2024-02-22,222.75,PayPal
303553,347390,2021-12-04,2023-03-25,1747.75,Wire Transfer
865170,761432,2020-11-22,2022-04-15,1492.32,Wire Transfer
848252,967529,2019-10-12,2022-03-22,1407.58,Credit Card
680970,417172,2021-09-17,2024-08-09,21.42,PayPal
811821,104637,2019-10-01,2021-05-05,1494.38,Credit Card
569274,503189,2021-07-31,2021-08-18,1595.54,Credit Card
688659,495377,2023-06-07,2023-07-03,1453.99,PayPal
791389,996666,2022-11-21,2022-12-11,1799.19,Credit Card
349648,539820,2020-10-10,2024-05-25,824.65,PayPal
456834,938476,2020-10-11,2023-12-27,1960.0,PayPal
940107,608959,2020-02-13,2023-10-23,974.14,Credit Card
230255,627151,2023-01-08,2023-11-01,598.88,Credit Card
412630,245200,2019-10-07,2022-01-16,1347.03,Credit Card
295817,912757,2023-07-04,2023-07-09,1978.0,Wire Transfer
812913,891724,2019-12-27,2022-11-15,1668.13,PayPal
792053,678133,2022-11-17,2023-09-03,1405.84,Credit Card
797059,796327,2023-09-07,2023-11-07,1852.84,PayPal
820631,661051,2020-12-31,2021-12-13,1477.15,Credit Card
330083,915602,2023-09-12,2024-03-14,1481.3,PayPal
992629,948449,2021-02-19,2023-11-23,1415.29,Credit Card
817679,214115,2024-07-29,2024-07-29,1755.92,PayPal
228935,300450,2022-12-22,2023-11-30,1695.09,PayPal
677589,764363,2023-02-20,2023-04-05,1485.24,Credit Card
487356,925584,2023-09-03,2024-06-25,468.21,Credit Card
291624,199675,2023-11-18,2024-04-25,1265.99,Credit Card
841465,982463,2020-05-30,2021-09-13,893.09,Credit Card
667507,884896,2023-10-03,2024-02-18,407.93,Credit Card
835873,581917,2023-08-29,2023-09-19,1829.32,Credit Card
641912,974789,2023-12-16,2024-06-19,1282.72,Wire Transfer
504024,136637,2022-02-26,2024-06-08,1996.45,Credit Card
853580,648848,2019-10-16,2021-09-23,1596.63,Credit Card
277058,373184,2024-01-17,2024-06-04,1447.68,Credit Card
906738,192404,2024-02-25,2024-05-27,1949.43,Credit Card
193146,471685,2023-02-16,2023-11-21,1819.83,Wire Transfer
234397,692117,2020-02-02,2022-04-02,1324.22,Credit Card
478109,597278,2021-11-21,2023-10-28,1792.93,PayPal
178207,985726,2023-09-04,2023-12-16,1450.88,Credit Card
702859,984361,2022-11-21,2023-08-03,322.56,PayPal
225765,216550,2022-02-16,2023-07-04,888.11,Credit Card
741787,658403,2021-01-14,2022-01-12,656.37,PayPal
130370,827794,2023-01-27,2024-02-09,1678.86,Credit Card
170719,950080,2022-10-11,2023-08-18,1517.68,Credit Card
141791,402823,2021-11-21,2022-09-09,860.92,Wire Transfer
693219,309400,2024-07-23,2024-09-03,1435.38,Wire Transfer
148638,992411,2024-06-24,2024-07-21,1489.29,PayPal
679559,973330,2021-07-28,2023-02-02,1569.27,PayPal
957106,934671,2020-07-17,2022-07-20,1705.48,PayPal
168436,448712,2023-11-19,2024-08-10,1026.25,PayPal
195108,306327,2023-05-05,2023-06-24,1671.6,PayPal
727427,505525,2024-03-21,2024-08-07,825.98,PayPal
479493,530507,2021-02-25,2024-01-11,280.99,PayPal
536808,510397,2021-07-31,2022-01-19,104.73,PayPal
595786,880733,2024-06-20,2024-08-13,1669.26,Credit Card
993958,634701,2020-08-06,2020-10-07,259.53,Credit Card
768431,718552,2022-05-03,2022-09-26,37.17,PayPal
322026,329948,2023-09-19,2024-09-11,997.7,PayPal
976343,865494,2023-08-16,2024-05-27,303.82,PayPal
404189,982123,2022-06-09,2023-04-08,1677.93,Credit Card
790855,171843,2023-09-29,2024-07-21,1014.37,Credit Card
776527,300236,2022-01-20,2024-01-18,80.47,PayPal
290892,829485,2021-07-26,2024-06-03,1338.5,Wire Transfer
292340,705579,2024-02-14,2024-06-27,1610.61,PayPal
398847,747484,2019-09-30,2020-10-01,183.23,Credit Card
503787,652532,2020-06-18,2023-02-24,644.99,Credit Card
328855,556758,2021-05-05,2024-06-08,1914.46,Wire Transfer
844165,682928,2021-07-30,2023-07-13,1533.3,Credit Card
542161,724464,2022-07-12,2023-10-28,504.18,Credit Card
147423,505956,2024-06-21,2024-07-25,1147.18,Wire Transfer
962831,187584,2023-11-16,2024-06-12,213.47,Credit Card
550442,367096,2024-04-01,2024-08-24,195.08,Credit Card
199136,532360,2020-02-05,2021-12-25,1847.61,Credit Card
404811,287414,2020-02-06,2020-12-24,396.28,Wire Transfer
312967,552913,2020-03-01,2024-08-28,589.65,Wire Transfer
743564,760598,2022-05-10,2022-05-21,141.25,Wire Transfer
429925,706294,2021-11-20,2024-06-06,217.56,PayPal
798634,830522,2024-08-06,2024-08-20,799.11,Credit Card
143192,405625,2019-12-31,2022-03-31,1747.83,Credit Card
263116,527143,2021-07-01,2021-09-30,1909.59,Wire Transfer
354873,669649,2022-09-06,2023-07-15,1197.69,PayPal
517597,900090,2022-09-18,2024-08-15,1130.6,Credit Card
833194,645927,2024-07-23,2024-07-26,606.19,PayPal
409383,872898,2021-01-25,2024-07-26,1831.77,Wire Transfer
680843,696149,2023-03-16,2023-10-15,187.87,PayPal
505263,858574,2023-11-20,2024-08-18,1181.27,Credit Card
159330,519273,2022-03-06,2024-05-08,1533.09,PayPal
152284,911393,2022-11-29,2023-05-24,957.33,Wire Transfer
293253,460940,2020-07-21,2021-09-02,293.0,Wire Transfer
398460,725043,2022-06-15,2023-03-04,766.78,Wire Transfer
618864,467123,2022-05-13,2024-04-16,800.55,PayPal
660891,750368,2021-12-12,2023-09-19,1697.8,Wire Transfer
448997,150579,2022-03-21,2023-05-15,1170.39,Credit Card
330654,506085,2022-02-23,2024-04-30,464.7,PayPal
262918,109474,2024-07-25,2024-08-16,1459.79,Wire Transfer
635615,699454,2021-04-25,2023-12-02,1422.16,PayPal
568213,413982,2023-08-23,2024-06-27,739.58,PayPal
687275,379457,2020-11-24,2021-11-25,1919.46,PayPal
955689,652361,2020-06-08,2022-11-19,1319.36,Wire Transfer
607415,818613,2024-08-10,2024-09-08,1928.08,Credit Card
863614,288966,2024-03-05,2024-08-01,567.25,PayPal
605164,562457,2023-07-31,2024-05-09,992.41,Wire Transfer
688154,174593,2024-06-21,2024-07-28,1034.75,Credit Card
485676,724177,2021-07-10,2023-01-03,1065.41,Wire Transfer
201543,388031,2021-01-08,2021-01-21,707.61,Credit Card
872447,928652,2022-01-04,2023-01-07,951.19,PayPal
664155,367534,2019-09-01,2020-11-13,550.6,Wire Transfer
524860,607059,2021-03-30,2021-05-07,1601.94,Credit Card
398043,443105,2019-11-24,2021-01-04,977.88,Wire Transfer
162519,970223,2021-02-04,2023-07-24,902.22,PayPal
945844,267350,2022-09-14,2023-01-05,1011.91,PayPal
791929,906012,2021-07-30,2022-11-13,1583.91,Wire Transfer
785545,314839,2024-05-16,2024-05-30,331.37,Credit Card
291189,537547,2022-09-04,2022-12-17,509.65,PayPal
348168,549804,2021-01-16,2023-08-08,1092.77,Wire Transfer
647720,670804,2019-10-03,2020-09-17,448.6,PayPal
471989,844816,2024-06-06,2024-06-12,1506.29,PayPal
876519,583284,2023-07-28,2023-09-25,233.11,PayPal
543065,826219,2022-11-07,2024-05-10,458.58,Credit Card
139592,546365,2023-04-11,2023-07-22,1760.4,Credit Card
382290,972172,2020-12-28,2022-06-07,196.66,PayPal
313974,769054,2023-07-17,2024-02-13,1838.05,PayPal
381629,754320,2021-09-14,2022-11-01,657.7,PayPal
948573,264934,2024-02-12,2024-06-25,204.65,Credit Card
568823,753538,2023-04-08,2023-11-26,446.97,Credit Card
714741,791625,2023-02-11,2023-04-23,1869.87,PayPal
747351,962709,2022-08-03,2022-11-17,1409.76,PayPal
853109,529009,2023-05-01,2023-05-23,1219.45,Wire Transfer
980299,830736,2020-03-29,2020-08-10,418.39,PayPal
451680,340469,2019-10-22,2021-06-10,167.26,Credit Card
422449,101260,2020-07-15,2021-02-14,1458.73,Credit Card
355068,435176,2019-12-09,2020-12-30,1461.64,Credit Card
532040,304565,2020-04-30,2023-02-09,973.62,Credit Card
759867,624802,2020-06-28,2021-12-29,1980.78,Wire Transfer
547690,743766,2024-05-08,2024-05-26,709.4,Wire Transfer
427080,457361,2020-06-06,2021-07-09,307.14,Wire Transfer
127353,567511,2023-10-19,2024-03-15,643.58,PayPal
524040,519959,2020-07-12,2020-07-23,356.67,Wire Transfer
566018,443422,2022-08-06,2023-01-06,1654.31,PayPal
401316,151553,2023-08-29,2024-04-27,1342.42,Wire Transfer
715634,484961,2022-06-06,2022-11-11,1836.99,Wire Transfer
460421,275664,2020-12-03,2022-05-31,1048.05,PayPal
507438,475075,2020-11-08,2021-03-15,387.38,PayPal
475429,249578,2023-07-28,2024-01-19,1086.57,PayPal
890448,213707,2019-08-26,2021-11-22,1355.61,Wire Transfer
632303,595110,2019-10-18,2023-07-12,1260.12,PayPal
205676,944542,2023-11-04,2024-03-14,1800.51,PayPal
999337,294347,2022-10-31,2024-08-01,1688.73,PayPal
642013,223140,2019-09-25,2021-01-01,374.41,PayPal
894751,807586,2019-09-01,2023-02-03,572.51,Credit Card
495200,873374,2019-08-19,2020-05-07,1193.18,Wire Transfer
273028,997714,2024-03-09,2024-07-11,1851.33,Wire Transfer
210841,668426,2024-07-12,2024-09-04,1418.09,PayPal
258776,540641,2021-07-30,2024-02-10,1040.56,Credit Card
558357,951690,2021-11-14,2024-03-05,612.73,PayPal
104988,415387,2019-09-06,2022-04-22,1978.42,Credit Card
347004,782927,2021-08-31,2024-03-09,1421.01,Credit Card
637751,452933,2022-01-17,2023-12-12,332.13,PayPal
142818,269470,2023-12-13,2024-01-21,1010.81,PayPal
600255,208731,2020-10-28,2023-02-06,391.69,Wire Transfer
926094,839528,2022-12-09,2024-06-25,973.76,Wire Transfer
255827,631678,2022-02-23,2023-04-18,156.29,Wire Transfer
129724,103576,2021-03-29,2022-06-30,1275.23,PayPal
443767,681076,2022-08-19,2024-01-17,1864.88,Credit Card
505641,380863,2020-11-28,2023-10-29,1566.18,PayPal
735575,730174,2023-09-27,2023-12-05,782.87,Credit Card
999363,270564,2019-11-19,2022-06-08,706.15,Wire Transfer
995960,593667,2024-03-09,2024-08-23,251.26,PayPal
397302,478738,2024-04-24,2024-08-05,583.98,Credit Card
421812,741295,2022-08-03,2023-09-26,1544.66,Credit Card
397111,317616,2020-12-05,2022-07-22,1572.32,Wire Transfer
198233,833825,2023-02-28,2024-01-06,1985.84,PayPal
878432,791791,2019-11-06,2021-04-24,1226.54,Wire Transfer
831307,911002,2022-12-03,2023-11-28,486.21,Wire Transfer
307180,765237,2023-04-12,2023-11-24,1076.25,Credit Card
943485,773601,2020-08-16,2023-05-30,1337.04,Wire Transfer
358753,858671,2019-08-25,2023-07-05,343.89,PayPal
470136,672814,2021-02-08,2021-04-25,1109.87,Wire Transfer
549650,746027,2019-12-27,2023-12-07,1581.55,PayPal
748299,691421,2022-12-16,2023-09-28,590.46,PayPal
150907,289636,2020-02-28,2024-08-17,1792.02,PayPal
102942,178854,2022-03-14,2023-07-19,635.83,Credit Card
893232,797190,2024-06-29,2024-08-12,241.27,Credit Card
641450,193594,2020-05-12,2021-10-26,1794.84,Credit Card
492892,236662,2021-07-28,2022-11-27,1269.74,Credit Card
510604,414045,2021-12-29,2022-07-23,934.1,Wire Transfer
371257,445101,2023-12-25,2024-07-19,1783.03,PayPal
875296,312199,2024-04-06,2024-05-31,265.22,Credit Card
459792,736641,2022-02-21,2024-05-12,267.48,PayPal
758067,104336,2021-11-05,2023-10-19,1018.57,Wire Transfer
772297,834281,2024-07-22,2024-08-06,114.36,PayPal
370924,828465,2023-04-30,2024-04-28,598.85,Credit Card
457177,558597,2020-06-09,2022-05-22,1329.27,Wire Transfer
148672,840722,2022-06-20,2023-11-12,263.27,PayPal
227937,709254,2020-03-24,2020-10-09,1768.31,Wire Transfer
448844,782717,2024-04-20,2024-05-16,1630.13,PayPal
925993,184147,2023-10-02,2023-11-09,1895.9,Wire Transfer
652716,441885,2021-08-09,2024-02-12,396.16,Wire Transfer
100015,234200,2022-04-23,2024-08-03,701.99,Credit Card
713383,184803,2021-04-01,2022-12-22,659.33,PayPal
984312,794330,2024-03-07,2024-06-28,1706.82,Credit Card
